#t_s,value
46.368000,-0.538744
46.369000,-0.565618
46.370000,-0.588311
46.371000,-0.606786
46.372000,-0.621033
46.373000,-0.631067
46.374000,-0.636927
46.375000,-0.638677
46.376000,-0.636407
46.377000,-0.630226
46.378000,-0.620270
46.379000,-0.606690
46.380000,-0.589661
46.381000,-0.569373
46.382000,-0.546031
46.383000,-0.519859
46.384000,-0.491091
46.385000,-0.459973
46.386000,-0.426758
46.387000,-0.391710
46.388000,-0.355098
46.389000,-0.317194
46.390000,-0.278270
46.391000,-0.238601
46.392000,-0.198458
46.393000,-0.158110
46.394000,-0.117821
46.395000,-0.077843
46.396000,-0.038429
46.397000,0.000188
46.398000,0.037781
46.399000,0.074138
46.400000,0.109058
46.401000,0.142358
46.402000,0.173870
46.403000,0.203443
46.404000,0.230943
46.405000,0.256253
46.406000,0.279275
46.407000,0.299930
46.408000,0.318156
46.409000,0.333911
46.410000,0.347170
46.411000,0.357927
46.412000,0.366192
46.413000,0.371993
46.414000,0.375375
46.415000,0.376393
46.416000,0.375126
46.417000,0.371656
46.418000,0.366085
46.419000,0.358521
46.420000,0.349086
46.421000,0.337908
46.422000,0.325124
46.423000,0.310874
46.424000,0.295306
46.425000,0.278569
46.426000,0.260817
46.427000,0.242202
46.428000,0.222873
46.429000,0.202982
46.430000,0.182675
46.431000,0.162095
46.432000,0.141378
46.433000,0.120652
46.434000,0.100043
46.435000,0.079665
46.436000,0.059622
46.437000,0.040010
46.438000,0.020915
46.439000,0.002412
46.440000,-0.015435
46.441000,-0.032573
46.442000,-0.048963
46.443000,-0.064572
46.444000,-0.079384
46.445000,-0.093389
46.446000,-0.106591
46.447000,-0.119004
46.448000,-0.130650
46.449000,-0.141562
46.450000,-0.151780
46.451000,-0.161353
46.452000,-0.170337
46.453000,-0.178795
46.454000,-0.186793
46.455000,-0.194402
46.456000,-0.201699
46.457000,-0.208758
46.458000,-0.215660
46.459000,-0.222483
46.460000,-0.229307
46.461000,-0.236208
46.462000,-0.243258
46.463000,-0.250532
46.464000,-0.258094
46.465000,-0.266006
46.466000,-0.274324
46.467000,-0.283098
46.468000,-0.292369
46.469000,-0.302172
46.470000,-0.312534
46.471000,-0.323471
46.472000,-0.334995
46.473000,-0.347105
46.474000,-0.359793
46.475000,-0.373040
46.476000,-0.386821
46.477000,-0.401100
46.478000,-0.415834
46.479000,-0.430971
46.480000,-0.446452
46.481000,-0.462210
46.482000,-0.478173
46.483000,-0.494261
46.484000,-0.510391
46.485000,-0.526475
46.486000,-0.542421
46.487000,-0.558134
46.488000,-0.573518
46.489000,-0.588476
46.490000,-0.602911
46.491000,-0.616726
46.492000,-0.629828
46.493000,-0.642125
46.494000,-0.653527
46.495000,-0.663954
46.496000,-0.673326
46.497000,-0.681572
46.498000,-0.688627
46.499000,-0.694433
46.500000,-0.698940
46.501000,-0.702109
46.502000,-0.703907
46.503000,-0.704311
46.504000,-0.703310
46.505000,-0.700901
46.506000,-0.697092
46.507000,-0.691901
46.508000,-0.685354
46.509000,-0.677490
46.510000,-0.668356
46.511000,-0.658008
46.512000,-0.646512
46.513000,-0.633942
46.514000,-0.620380
46.515000,-0.605915
46.516000,-0.590641
46.517000,-0.574662
46.518000,-0.558082
46.519000,-0.541014
46.520000,-0.523570
46.521000,-0.505867
46.522000,-0.488022
46.523000,-0.470154
46.524000,-0.452379
46.525000,-0.434814
46.526000,-0.417574
46.527000,-0.400768
46.528000,-0.384503
46.529000,-0.368879
46.530000,-0.353995
46.531000,-0.339937
46.532000,-0.326787
46.533000,-0.314620
46.534000,-0.303501
46.535000,-0.293487
46.536000,-0.284624
46.537000,-0.276952
46.538000,-0.270497
46.539000,-0.265278
46.540000,-0.261301
46.541000,-0.258565
46.542000,-0.257057
46.543000,-0.256757
46.544000,-0.257631
46.545000,-0.259641
46.546000,-0.262735
46.547000,-0.266860
46.548000,-0.271949
46.549000,-0.277931
46.550000,-0.284730
46.551000,-0.292262
46.552000,-0.300442
46.553000,-0.309177
46.554000,-0.318376
46.555000,-0.327944
46.556000,-0.337785
46.557000,-0.347803
46.558000,-0.357904
46.559000,-0.367995
46.560000,-0.377987
46.561000,-0.387794
46.562000,-0.397335
46.563000,-0.406533
46.564000,-0.415321
46.565000,-0.423634
46.566000,-0.431416
46.567000,-0.438621
46.568000,-0.445211
46.569000,-0.451153
46.570000,-0.456430
46.571000,-0.461027
46.572000,-0.464943
46.573000,-0.468186
46.574000,-0.470774
46.575000,-0.472733
46.576000,-0.474099
46.577000,-0.474915
46.578000,-0.475236
46.579000,-0.475122
46.580000,-0.474641
46.581000,-0.473868
46.582000,-0.472886
46.583000,-0.471779
46.584000,-0.470638
46.585000,-0.469558
46.586000,-0.468635
46.587000,-0.467968
46.588000,-0.467658
46.589000,-0.467799
46.590000,-0.468492
46.591000,-0.469832
46.592000,-0.471910
46.593000,-0.474814
46.594000,-0.478626
46.595000,-0.483421
46.596000,-0.489270
46.597000,-0.496233
46.598000,-0.504363
46.599000,-0.513705
46.600000,-0.524289
46.601000,-0.536143
46.602000,-0.549276
46.603000,-0.563690
46.604000,-0.579376
46.605000,-0.596311
46.606000,-0.614462
46.607000,-0.633786
46.608000,-0.654225
46.609000,-0.675713
46.610000,-0.698170
46.611000,-0.721508
46.612000,-0.745631
46.613000,-0.770428
46.614000,-0.795785
46.615000,-0.821577
46.616000,-0.847675
46.617000,-0.873941
46.618000,-0.900234
46.619000,-0.926410
46.620000,-0.952320
46.621000,-0.977814
46.622000,-1.002743
46.623000,-1.026959
46.624000,-1.050312
46.625000,-1.072660
46.626000,-1.093863
46.627000,-1.113786
46.628000,-1.132302
46.629000,-1.149289
46.630000,-1.164636
46.631000,-1.178242
46.632000,-1.190016
46.633000,-1.199875
46.634000,-1.207755
46.635000,-1.213597
46.636000,-1.217359
46.637000,-1.219015
46.638000,-1.218550
46.639000,-1.215961
46.640000,-1.211265
46.641000,-1.204490
46.642000,-1.195679
46.643000,-1.184888
46.644000,-1.172190
46.645000,-1.157667
46.646000,-1.141417
46.647000,-1.123548
46.648000,-1.104182
46.649000,-1.083449
46.650000,-1.061489
46.651000,-1.038452
46.652000,-1.014493
46.653000,-0.989776
46.654000,-0.964469
46.655000,-0.938742
46.656000,-0.912771
46.657000,-0.886730
46.658000,-0.860794
46.659000,-0.835137
46.660000,-0.809929
46.661000,-0.785338
46.662000,-0.761525
46.663000,-0.738641
46.664000,-0.716836
46.665000,-0.696245
46.666000,-0.676996
46.667000,-0.659203
46.668000,-0.642969
46.669000,-0.628386
46.670000,-0.615528
46.671000,-0.604459
46.672000,-0.595223
46.673000,-0.587855
46.674000,-0.582367
46.675000,-0.578760
46.676000,-0.577019
46.677000,-0.577109
46.678000,-0.578983
46.679000,-0.582580
46.680000,-0.587819
46.681000,-0.594607
46.682000,-0.602841
46.683000,-0.612400
46.684000,-0.623151
46.685000,-0.634954
46.686000,-0.647658
46.687000,-0.661100
46.688000,-0.675112
46.689000,-0.689520
46.690000,-0.704146
46.691000,-0.718806
46.692000,-0.733315
46.693000,-0.747488
46.694000,-0.761143
46.695000,-0.774096
46.696000,-0.786171
46.697000,-0.797195
46.698000,-0.807002
46.699000,-0.815435
46.700000,-0.822345
46.701000,-0.827597
46.702000,-0.831065
46.703000,-0.832635
46.704000,-0.832211
46.705000,-0.829708
46.706000,-0.825057
46.707000,-0.818207
46.708000,-0.809122
46.709000,-0.797786
46.710000,-0.784195
46.711000,-0.768370
46.712000,-0.750342
46.713000,-0.730166
46.714000,-0.707909
46.715000,-0.683656
46.716000,-0.657512
46.717000,-0.629594
46.718000,-0.600033
46.719000,-0.568976
46.720000,-0.536583
46.721000,-0.503024
46.722000,-0.468483
46.723000,-0.433149
46.724000,-0.397223
46.725000,-0.360908
46.726000,-0.324415
46.727000,-0.287959
46.728000,-0.251755
46.729000,-0.216019
46.730000,-0.180965
46.731000,-0.146805
46.732000,-0.113746
46.733000,-0.081989
46.734000,-0.051727
46.735000,-0.023143
46.736000,0.003588
46.737000,0.028306
46.738000,0.050864
46.739000,0.071126
46.740000,0.088974
46.741000,0.104308
46.742000,0.117044
46.743000,0.127114
46.744000,0.134473
46.745000,0.139090
46.746000,0.140959
46.747000,0.140090
46.748000,0.136513
46.749000,0.130281
46.750000,0.121461
46.751000,0.110144
46.752000,0.096438
46.753000,0.080468
46.754000,0.062377
46.755000,0.042323
46.756000,0.020481
46.757000,-0.002960
46.758000,-0.027801
46.759000,-0.053828
46.760000,-0.080818
46.761000,-0.108542
46.762000,-0.136762
46.763000,-0.165234
46.764000,-0.193712
46.765000,-0.221947
46.766000,-0.249691
46.767000,-0.276698
46.768000,-0.302722
46.769000,-0.327528
46.770000,-0.350883
46.771000,-0.372564
46.772000,-0.392358
46.773000,-0.410064
46.774000,-0.425494
46.775000,-0.438475
46.776000,-0.448848
46.777000,-0.456474
46.778000,-0.461229
46.779000,-0.463011
46.780000,-0.461734
46.781000,-0.457337
46.782000,-0.449777
46.783000,-0.439033
46.784000,-0.425107
46.785000,-0.408022
46.786000,-0.387823
46.787000,-0.364577
46.788000,-0.338372
46.789000,-0.309317
46.790000,-0.277542
46.791000,-0.243197
46.792000,-0.206447
46.793000,-0.167481
46.794000,-0.126500
46.795000,-0.083721
46.796000,-0.039377
46.797000,0.006289
46.798000,0.053020
46.799000,0.100553
46.800000,0.148614
46.801000,0.196924
46.802000,0.245200
46.803000,0.293156
46.804000,0.340506
46.805000,0.386964
46.806000,0.432246
46.807000,0.476075
46.808000,0.518178
46.809000,0.558291
46.810000,0.596161
46.811000,0.631544
46.812000,0.664210
46.813000,0.693944
46.814000,0.720546
46.815000,0.743831
46.816000,0.763636
46.817000,0.779813
46.818000,0.792235
46.819000,0.800800
46.820000,0.805421
46.821000,0.806035
46.822000,0.802604
46.823000,0.795109
46.824000,0.783556
46.825000,0.767972
46.826000,0.748405
46.827000,0.724930
46.828000,0.697636
46.829000,0.666640
46.830000,0.632075
46.831000,0.594094
46.832000,0.552868
46.833000,0.508588
46.834000,0.461458
46.835000,0.411696
46.836000,0.359536
46.837000,0.305224
46.838000,0.249014
46.839000,0.191171
46.840000,0.131967
46.841000,0.071678
46.842000,0.010586
46.843000,-0.051026
46.844000,-0.112873
46.845000,-0.174673
46.846000,-0.236145
46.847000,-0.297014
46.848000,-0.357010
46.849000,-0.415869
46.850000,-0.473339
46.851000,-0.529177
46.852000,-0.583151
46.853000,-0.635042
46.854000,-0.684648
46.855000,-0.731777
46.856000,-0.776259
46.857000,-0.817936
46.858000,-0.856672
46.859000,-0.892347
46.860000,-0.924859
46.861000,-0.954128
46.862000,-0.980093
46.863000,-1.002710
46.864000,-1.021959
46.865000,-1.037834
46.866000,-1.050355
46.867000,-1.059558
46.868000,-1.065493
46.869000,-1.068237
46.870000,-1.067877
46.871000,-1.064520
46.872000,-1.058288
46.873000,-1.049317
46.874000,-1.037757
46.875000,-1.023771
46.876000,-1.007532
46.877000,-0.989227
46.878000,-0.969045
46.879000,-0.947187
46.880000,-0.923863
46.881000,-0.899280
46.882000,-0.873655
46.883000,-0.847203
46.884000,-0.820142
46.885000,-0.792686
46.886000,-0.765050
46.887000,-0.737444
46.888000,-0.710075
46.889000,-0.683140
46.890000,-0.656831
46.891000,-0.631333
46.892000,-0.606818
46.893000,-0.583450
46.894000,-0.561382
46.895000,-0.540754
46.896000,-0.521691
46.897000,-0.504308
46.898000,-0.488702
46.899000,-0.474961
46.900000,-0.463152
46.901000,-0.453330
46.902000,-0.445534
46.903000,-0.439788
46.904000,-0.436101
46.905000,-0.434466
46.906000,-0.434861
46.907000,-0.437250
46.908000,-0.441583
46.909000,-0.447797
46.910000,-0.455815
46.911000,-0.465548
46.912000,-0.476896
46.913000,-0.489748
46.914000,-0.503984
46.915000,-0.519473
46.916000,-0.536079
46.917000,-0.553658
46.918000,-0.572062
46.919000,-0.591134
46.920000,-0.610719
46.921000,-0.630656
46.922000,-0.650784
46.923000,-0.670942
46.924000,-0.690971
46.925000,-0.710713
46.926000,-0.730013
46.927000,-0.748720
46.928000,-0.766691
46.929000,-0.783788
46.930000,-0.799876
46.931000,-0.814834
46.932000,-0.828547
46.933000,-0.840912
46.934000,-0.851830
46.935000,-0.861218
46.936000,-0.869005
46.937000,-0.875129
46.938000,-0.879539
46.939000,-0.882198
46.940000,-0.883082
46.941000,-0.882179
46.942000,-0.879487
46.943000,-0.875018
46.944000,-0.868799
46.945000,-0.860863
46.946000,-0.851259
46.947000,-0.840045
46.948000,-0.827291
46.949000,-0.813074
46.950000,-0.797483
46.951000,-0.780616
46.952000,-0.762574
46.953000,-0.743472
46.954000,-0.723428
46.955000,-0.702562
46.956000,-0.681002
46.957000,-0.658880
46.958000,-0.636327
46.959000,-0.613478
46.960000,-0.590467
46.961000,-0.567426
46.962000,-0.544491
46.963000,-0.521789
46.964000,-0.499444
46.965000,-0.477581
46.966000,-0.456313
46.967000,-0.435750
46.968000,-0.415994
46.969000,-0.397141
46.970000,-0.379274
46.971000,-0.362471
46.972000,-0.346798
46.973000,-0.332313
46.974000,-0.319059
46.975000,-0.307071
46.976000,-0.296373
46.977000,-0.286975
46.978000,-0.278877
46.979000,-0.272067
46.980000,-0.266520
46.981000,-0.262201
46.982000,-0.259062
46.983000,-0.257046
46.984000,-0.256084
46.985000,-0.256095
46.986000,-0.256994
46.987000,-0.258679
46.988000,-0.261046
46.989000,-0.263981
46.990000,-0.267363
46.991000,-0.271064
46.992000,-0.274953
46.993000,-0.278894
46.994000,-0.282746
46.995000,-0.286370
46.996000,-0.289621
46.997000,-0.292356
46.998000,-0.294435
46.999000,-0.295716
47.000000,-0.296063
47.001000,-0.295345
47.002000,-0.293431
47.003000,-0.290202
47.004000,-0.285543
47.005000,-0.279347
47.006000,-0.271518
47.007000,-0.261969
47.008000,-0.250619
47.009000,-0.237407
47.010000,-0.222275
47.011000,-0.205184
47.012000,-0.186104
47.013000,-0.165021
47.014000,-0.141932
47.015000,-0.116849
47.016000,-0.089801
47.017000,-0.060824
47.018000,-0.029974
47.019000,0.002679
47.020000,0.037057
47.021000,0.073061
47.022000,0.110586
47.023000,0.149509
47.024000,0.189702
47.025000,0.231017
47.026000,0.273302
47.027000,0.316395
47.028000,0.360123
47.029000,0.404307
47.030000,0.448759
47.031000,0.493289
47.032000,0.537699
47.033000,0.581790
47.034000,0.625361
47.035000,0.668207
47.036000,0.710127
47.037000,0.750920
47.038000,0.790387
47.039000,0.828334
47.040000,0.864574
47.041000,0.898921
47.042000,0.931202
47.043000,0.961250
47.044000,0.988910
47.045000,1.014036
47.046000,1.036493
47.047000,1.056160
47.048000,1.072930
47.049000,1.086710
47.050000,1.097421
47.051000,1.105000
47.052000,1.109400
47.053000,1.110591
47.054000,1.108557
47.055000,1.103303
47.056000,1.094848
47.057000,1.083228
47.058000,1.068495
47.059000,1.050721
47.060000,1.029990
47.061000,1.006403
47.062000,0.980077
47.063000,0.951144
47.064000,0.919745
47.065000,0.886041
47.066000,0.850197
47.067000,0.812398
47.068000,0.772831
47.069000,0.731695
47.070000,0.689196
47.071000,0.645548
47.072000,0.600966
47.073000,0.555672
47.074000,0.509892
47.075000,0.463845
47.076000,0.417760
47.077000,0.371855
47.078000,0.326351
47.079000,0.281462
47.080000,0.237394
47.081000,0.194351
47.082000,0.152523
47.083000,0.112094
47.084000,0.073236
47.085000,0.036108
47.086000,0.000858
47.087000,-0.032380
47.088000,-0.063488
47.089000,-0.092363
47.090000,-0.118917
47.091000,-0.143080
47.092000,-0.164797
47.093000,-0.184032
47.094000,-0.200766
47.095000,-0.214998
47.096000,-0.226742
47.097000,-0.236035
47.098000,-0.242924
47.099000,-0.247478
47.100000,-0.249778
47.101000,-0.249928
47.102000,-0.248038
47.103000,-0.244239
47.104000,-0.238671
47.105000,-0.231489
47.106000,-0.222857
47.107000,-0.212951
47.108000,-0.201954
47.109000,-0.190059
47.110000,-0.177464
47.111000,-0.164370
47.112000,-0.150985
47.113000,-0.137516
47.114000,-0.124172
47.115000,-0.111161
47.116000,-0.098689
47.117000,-0.086956
47.118000,-0.076159
47.119000,-0.066488
47.120000,-0.058124
47.121000,-0.051240
47.122000,-0.045997
47.123000,-0.042546
47.124000,-0.041022
47.125000,-0.041550
47.126000,-0.044238
47.127000,-0.049178
47.128000,-0.056447
47.129000,-0.066103
47.130000,-0.078189
47.131000,-0.092727
47.132000,-0.109724
47.133000,-0.129167
47.134000,-0.151023
47.135000,-0.175244
47.136000,-0.201760
47.137000,-0.230485
47.138000,-0.261319
47.139000,-0.294138
47.140000,-0.328808
47.141000,-0.365175
47.142000,-0.403076
47.143000,-0.442329
47.144000,-0.482740
47.145000,-0.524110
47.146000,-0.566222
47.147000,-0.608855
47.148000,-0.651779
47.149000,-0.694758
47.150000,-0.737553
47.151000,-0.779921
47.152000,-0.821617
47.153000,-0.862397
47.154000,-0.902020
47.155000,-0.940244
47.156000,-0.976837
47.157000,-1.011571
47.158000,-1.044224
47.159000,-1.074586
47.160000,-1.102457
47.161000,-1.127647
47.162000,-1.149981
47.163000,-1.169300
47.164000,-1.185455
47.165000,-1.198318
47.166000,-1.207778
47.167000,-1.213739
47.168000,-1.216126
47.169000,-1.214885
47.170000,-1.209977
47.171000,-1.201388
47.172000,-1.189119
47.173000,-1.173196
47.174000,-1.153663
47.175000,-1.130582
47.176000,-1.104040
47.177000,-1.074138
47.178000,-1.041000
47.179000,-1.004762
47.180000,-0.965585
47.181000,-0.923640
47.182000,-0.879118
47.183000,-0.832220
47.184000,-0.783163
47.185000,-0.732176
47.186000,-0.679498
47.187000,-0.625375
47.188000,-0.570064
47.189000,-0.513828
47.190000,-0.456932
47.191000,-0.399648
47.192000,-0.342245
47.193000,-0.284998
47.194000,-0.228174
47.195000,-0.172043
47.196000,-0.116867
47.197000,-0.062902
47.198000,-0.010398
47.199000,0.040406
47.200000,0.089279
47.201000,0.136003
47.202000,0.180370
47.203000,0.222191
47.204000,0.261288
47.205000,0.297500
47.206000,0.330682
47.207000,0.360707
47.208000,0.387466
47.209000,0.410869
47.210000,0.430845
47.211000,0.447340
47.212000,0.460323
47.213000,0.469779
47.214000,0.475714
47.215000,0.478155
47.216000,0.477143
47.217000,0.472743
47.218000,0.465033
47.219000,0.454112
47.220000,0.440093
47.221000,0.423106
47.222000,0.403297
47.223000,0.380822
47.224000,0.355853
47.225000,0.328571
47.226000,0.299170
47.227000,0.267852
47.228000,0.234825
47.229000,0.200305
47.230000,0.164513
47.231000,0.127672
47.232000,0.090011
